VCIBQ, F, 4, 3, 4, 6
D3L1P, E, 5, -1, 4, 6
VCIBQ, F, 4, 3, 4, 6
KCJ04, A, 5, -7, 4, 6
VCIBQ, F, 4, 3, 4, 6
KCJ04, B, 5, -12, 4, 6
VCIBQ, F, 4, 3, 4, 6
KCJ04, C, 5, 3, 4, 6
VCIBQ, F, 4, 3, 4, 6
KCJ04, E, 5, -1, 4, 6
VCIBQ, F, 4, 3, 4, 6
KCJ04, F, 5, 6, 4, 6
VCIBQ, F, 4, 6, 4, 6
J3L76, F, 3, 6, 4, 6
W427K, C, 4, -inf, 4, 6
D3L1P, B, 5, -6, 4, 6
W427K, C, 4, -6, 4, 6
D3L1P, C, 5, 9, 4, 6
W427K, C, 4, 9, 4, 6
J3L76, F, 3, 6, 4, 6
W427K, D, 4, -inf, 4, 6
D3L1P, B, 5, -1, 4, 6
W427K, D, 4, -1, 4, 6
D3L1P, C, 5, 14, 4, 6
W427K, D, 4, 14, 4, 6
J3L76, F, 3, 6, 4, 6
W427K, E, 4, -inf, 4, 6
D3L1P, B, 5, 9, 4, 6
W427K, E, 4, 9, 4, 6
J3L76, F, 3, 6, 4, 6
W427K, F, 4, -inf, 4, 6
D3L1P, B, 5, -12, 4, 6
W427K, F, 4, -12, 4, 6
D3L1P, C, 5, 3, 4, 6
W427K, F, 4, 3, 4, 6
D3L1P, E, 5, -1, 4, 6
W427K, F, 4, 3, 4, 6
KCJ04, A, 5, -7, 4, 6
W427K, F, 4, 3, 4, 6
KCJ04, B, 5, -12, 4, 6
W427K, F, 4, 3, 4, 6
KCJ04, C, 5, 3, 4, 6
W427K, F, 4, 3, 4, 6
KCJ04, E, 5, -1, 4, 6
W427K, F, 4, 3, 4, 6
VCIBQ, A, 5, -7, 4, 6
W427K, F, 4, 3, 4, 6
VCIBQ, C, 5, 3, 4, 6
W427K, F, 4, 3, 4, 6
VCIBQ, E, 5, -1, 4, 6
W427K, F, 4, 3, 4, 6
VCIBQ, F, 5, 6, 4, 6
W427K, F, 4, 6, 4, 6
J3L76, F, 3, 6, 4, 6
33ASK, B, 2, 6, 6, inf
KCJ04, A, 3, inf, 6, inf
4RTKC, B, 4, -inf, 6, inf
D3L1P, C, 5, 13, 6, inf
4RTKC, B, 4, 13, 13, inf
D3L1P, E, 5, 9, 13, inf
4RTKC, B, 4, 13, 13, inf
D3L1P, F, 5, 16, 13, inf
4RTKC, B, 4, 16, 16, inf
J3L76, B, 5, -2, 16, inf
4RTKC, B, 4, 16, 16, inf
J3L76, C, 5, 13, 16, inf
4RTKC, B, 4, 16, 16, inf
J3L76, D, 5, -5, 16, inf
4RTKC, B, 4, 16, 16, inf
J3L76, E, 5, 9, 16, inf
4RTKC, B, 4, 16, 16, inf
J3L76, F, 5, 16, 16, inf
4RTKC, B, 4, 16, 16, inf
VCIBQ, A, 5, 3, 16, inf
4RTKC, B, 4, 16, 16, inf
VCIBQ, C, 5, 13, 16, inf
4RTKC, B, 4, 16, 16, inf
VCIBQ, E, 5, 9, 16, inf
4RTKC, B, 4, 16, 16, inf
VCIBQ, F, 5, 16, 16, inf
4RTKC, B, 4, 16, 16, inf
W427K, C, 5, 13, 16, inf
4RTKC, B, 4, 16, 16, inf
W427K, D, 5, -5, 16, inf
4RTKC, B, 4, 16, 16, inf
W427K, E, 5, 9, 16, inf
4RTKC, B, 4, 16, 16, inf
W427K, F, 5, 16, 16, inf
4RTKC, B, 4, 16, 16, inf
KCJ04, A, 3, 16, 6, 16
4RTKC, C, 4, -inf, 6, 16
D3L1P, B, 5, -19, 6, 16
4RTKC, C, 4, -19, 6, 16
D3L1P, E, 5, -8, 6, 16
4RTKC, C, 4, -8, 6, 16
D3L1P, F, 5, -1, 6, 16
4RTKC, C, 4, -1, 6, 16
J3L76, B, 5, -19, 6, 16
4RTKC, C, 4, -1, 6, 16
J3L76, C, 5, -4, 6, 16
4RTKC, C, 4, -1, 6, 16
J3L76, D, 5, -22, 6, 16
4RTKC, C, 4, -1, 6, 16
J3L76, E, 5, -8, 6, 16
4RTKC, C, 4, -1, 6, 16
J3L76, F, 5, -1, 6, 16
4RTKC, C, 4, -1, 6, 16
VCIBQ, A, 5, -14, 6, 16
4RTKC, C, 4, -1, 6, 16
VCIBQ, C, 5, -4, 6, 16
4RTKC, C, 4, -1, 6, 16
VCIBQ, E, 5, -8, 6, 16
4RTKC, C, 4, -1, 6, 16
VCIBQ, F, 5, -1, 6, 16
4RTKC, C, 4, -1, 6, 16
W427K, C, 5, -4, 6, 16
4RTKC, C, 4, -1, 6, 16
W427K, D, 5, -22, 6, 16
4RTKC, C, 4, -1, 6, 16
W427K, E, 5, -8, 6, 16
4RTKC, C, 4, -1, 6, 16
W427K, F, 5, -1, 6, 16
4RTKC, C, 4, -1, 6, 16
KCJ04, A, 3, -1, 6, 16
33ASK, B, 2, 6, 6, inf
KCJ04, B, 3, inf, 6, inf
4RTKC, A, 4, -inf, 6, inf
D3L1P, B, 5, -20, 6, inf
4RTKC, A, 4, -20, 6, inf
D3L1P, C, 5, -5, 6, inf
4RTKC, A, 4, -5, 6, inf
D3L1P, E, 5, -9, 6, inf
4RTKC, A, 4, -5, 6, inf
D3L1P, F, 5, -2, 6, inf
4RTKC, A, 4, -2, 6, inf
J3L76, B, 5, -20, 6, inf
4RTKC, A, 4, -2, 6, inf
J3L76, C, 5, -5, 6, inf
4RTKC, A, 4, -2, 6, inf
J3L76, D, 5, -23, 6, inf
4RTKC, A, 4, -2, 6, inf
J3L76, E, 5, -9, 6, inf
4RTKC, A, 4, -2, 6, inf
J3L76, F, 5, -2, 6, inf
4RTKC, A, 4, -2, 6, inf
VCIBQ, A, 5, -15, 6, inf
4RTKC, A, 4, -2, 6, inf
VCIBQ, C, 5, -5, 6, inf
4RTKC, A, 4, -2, 6, inf
VCIBQ, E, 5, -9, 6, inf
4RTKC, A, 4, -2, 6, inf
VCIBQ, F, 5, -2, 6, inf
4RTKC, A, 4, -2, 6, inf
W427K, C, 5, -5, 6, inf
4RTKC, A, 4, -2, 6, inf
W427K, D, 5, -23, 6, inf
4RTKC, A, 4, -2, 6, inf
W427K, E, 5, -9, 6, inf
4RTKC, A, 4, -2, 6, inf
W427K, F, 5, -2, 6, inf
4RTKC, A, 4, -2, 6, inf
KCJ04, B, 3, -2, 6, inf
33ASK, B, 2, 6, 6, inf
KCJ04, C, 3, inf, 6, inf
4RTKC, A, 4, -inf, 6, inf
D3L1P, B, 5, -5, 6, inf
4RTKC, A, 4, -5, 6, inf
D3L1P, C, 5, 10, 6, inf
4RTKC, A, 4, 10, 10, inf
D3L1P, E, 5, 6, 10, inf
4RTKC, A, 4, 10, 10, inf
D3L1P, F, 5, 13, 10, inf
4RTKC, A, 4, 13, 13, inf
J3L76, B, 5, -5, 13, inf
4RTKC, A, 4, 13, 13, inf
J3L76, C, 5, 10, 13, inf
4RTKC, A, 4, 13, 13, inf
J3L76, D, 5, -8, 13, inf
4RTKC, A, 4, 13, 13, inf
J3L76, E, 5, 6, 13, inf
4RTKC, A, 4, 13, 13, inf
J3L76, F, 5, 13, 13, inf
4RTKC, A, 4, 13, 13, inf
VCIBQ, A, 5, 0, 13, inf
4RTKC, A, 4, 13, 13, inf
VCIBQ, C, 5, 10, 13, inf
4RTKC, A, 4, 13, 13, inf
VCIBQ, E, 5, 6, 13, inf
4RTKC, A, 4, 13, 13, inf
VCIBQ, F, 5, 13, 13, inf
4RTKC, A, 4, 13, 13, inf
W427K, D, 5, -8, 13, inf
4RTKC, A, 4, 13, 13, inf
W427K, E, 5, 6, 13, inf
4RTKC, A, 4, 13, 13, inf
W427K, F, 5, 13, 13, inf
4RTKC, A, 4, 13, 13, inf
KCJ04, C, 3, 13, 6, 13
4RTKC, B, 4, -inf, 6, 13
D3L1P, C, 5, 23, 6, 13
4RTKC, B, 4, 23, 6, 13
KCJ04, C, 3, 13, 6, 13
4RTKC, D, 4, -inf, 6, 13
D3L1P, B, 5, -4, 6, 13
4RTKC, D, 4, -4, 6, 13
D3L1P, C, 5, 11, 6, 13
4RTKC, D, 4, 11, 11, 13
D3L1P, E, 5, 7, 11, 13
4RTKC, D, 4, 11, 11, 13
D3L1P, F, 5, 14, 11, 13
4RTKC, D, 4, 14, 11, 13
KCJ04, C, 3, 13, 6, 13
4RTKC, E, 4, -inf, 6, 13
D3L1P, B, 5, 6, 6, 13
4RTKC, E, 4, 6, 6, 13
D3L1P, C, 5, 21, 6, 13
4RTKC, E, 4, 21, 6, 13
KCJ04, C, 3, 13, 6, 13
4RTKC, F, 4, -inf, 6, 13
D3L1P, B, 5, -15, 6, 13
4RTKC, F, 4, -15, 6, 13
D3L1P, C, 5, 0, 6, 13
4RTKC, F, 4, 0, 6, 13
D3L1P, E, 5, -4, 6, 13
4RTKC, F, 4, 0, 6, 13
J3L76, B, 5, -15, 6, 13
4RTKC, F, 4, 0, 6, 13
J3L76, C, 5, 0, 6, 13
4RTKC, F, 4, 0, 6, 13
J3L76, D, 5, -18, 6, 13
4RTKC, F, 4, 0, 6, 13
J3L76, E, 5, -4, 6, 13
4RTKC, F, 4, 0, 6, 13
J3L76, F, 5, 3, 6, 13
4RTKC, F, 4, 3, 6, 13
VCIBQ, A, 5, -10, 6, 13
4RTKC, F, 4, 3, 6, 13
VCIBQ, C, 5, 0, 6, 13
4RTKC, F, 4, 3, 6, 13
VCIBQ, E, 5, -4, 6, 13
4RTKC, F, 4, 3, 6, 13
VCIBQ, F, 5, 3, 6, 13
4RTKC, F, 4, 3, 6, 13
W427K, D, 5, -18, 6, 13
4RTKC, F, 4, 3, 6, 13
W427K, E, 5, -4, 6, 13
4RTKC, F, 4, 3, 6, 13
W427K, F, 5, 3, 6, 13
4RTKC, F, 4, 3, 6, 13
KCJ04, C, 3, 3, 6, 13
33ASK, B, 2, 6, 6, inf
KCJ04, E, 3, inf, 6, inf
4RTKC, A, 4, -inf, 6, inf
D3L1P, B, 5, -9, 6, inf
4RTKC, A, 4, -9, 6, inf
D3L1P, C, 5, 6, 6, inf
4RTKC, A, 4, 6, 6, inf
D3L1P, E, 5, 2, 6, inf
4RTKC, A, 4, 6, 6, inf
D3L1P, F, 5, 9, 6, inf
4RTKC, A, 4, 9, 9, inf
J3L76, B, 5, -9, 9, inf
4RTKC, A, 4, 9, 9, inf
J3L76, C, 5, 6, 9, inf
4RTKC, A, 4, 9, 9, inf
J3L76, D, 5, -12, 9, inf
4RTKC, A, 4, 9, 9, inf
J3L76, E, 5, 2, 9, inf
4RTKC, A, 4, 9, 9, inf
J3L76, F, 5, 9, 9, inf
4RTKC, A, 4, 9, 9, inf
VCIBQ, A, 5, -4, 9, inf
4RTKC, A, 4, 9, 9, inf
VCIBQ, C, 5, 6, 9, inf
4RTKC, A, 4, 9, 9, inf
VCIBQ, E, 5, 2, 9, inf
4RTKC, A, 4, 9, 9, inf
VCIBQ, F, 5, 9, 9, inf
4RTKC, A, 4, 9, 9, inf
W427K, C, 5, 6, 9, inf
4RTKC, A, 4, 9, 9, inf
W427K, D, 5, -12, 9, inf
4RTKC, A, 4, 9, 9, inf
W427K, F, 5, 9, 9, inf
4RTKC, A, 4, 9, 9, inf
KCJ04, E, 3, 9, 6, 9
4RTKC, B, 4, -inf, 6, 9
D3L1P, C, 5, 19, 6, 9
4RTKC, B, 4, 19, 6, 9
KCJ04, E, 3, 9, 6, 9
4RTKC, C, 4, -inf, 6, 9
D3L1P, B, 5, -13, 6, 9
4RTKC, C, 4, -13, 6, 9
D3L1P, E, 5, -2, 6, 9
4RTKC, C, 4, -2, 6, 9
D3L1P, F, 5, 5, 6, 9
4RTKC, C, 4, 5, 6, 9
J3L76, B, 5, -13, 6, 9
4RTKC, C, 4, 5, 6, 9
J3L76, C, 5, 2, 6, 9
4RTKC, C, 4, 5, 6, 9
J3L76, D, 5, -16, 6, 9
4RTKC, C, 4, 5, 6, 9
J3L76, E, 5, -2, 6, 9
4RTKC, C, 4, 5, 6, 9
J3L76, F, 5, 5, 6, 9
4RTKC, C, 4, 5, 6, 9
VCIBQ, A, 5, -8, 6, 9
4RTKC, C, 4, 5, 6, 9
VCIBQ, C, 5, 2, 6, 9
4RTKC, C, 4, 5, 6, 9
VCIBQ, E, 5, -2, 6, 9
4RTKC, C, 4, 5, 6, 9
VCIBQ, F, 5, 5, 6, 9
4RTKC, C, 4, 5, 6, 9
W427K, C, 5, 2, 6, 9
4RTKC, C, 4, 5, 6, 9
W427K, D, 5, -16, 6, 9
4RTKC, C, 4, 5, 6, 9
W427K, F, 5, 5, 6, 9
4RTKC, C, 4, 5, 6, 9
KCJ04, E, 3, 5, 6, 9
33ASK, B, 2, 6, 6, inf
KCJ04, F, 3, inf, 6, inf
4RTKC, A, 4, -inf, 6, inf
D3L1P, B, 5, -2, 6, inf
4RTKC, A, 4, -2, 6, inf
D3L1P, C, 5, 13, 6, inf
4RTKC, A, 4, 13, 13, inf
D3L1P, E, 5, 9, 13, inf
4RTKC, A, 4, 13, 13, inf
D3L1P, F, 5, 16, 13, inf
4RTKC, A, 4, 16, 16, inf
J3L76, B, 5, -2, 16, inf
4RTKC, A, 4, 16, 16, inf
J3L76, C, 5, 13, 16, inf
4RTKC, A, 4, 16, 16, inf
J3L76, D, 5, -5, 16, inf
4RTKC, A, 4, 16, 16, inf
J3L76, E, 5, 9, 16, inf
4RTKC, A, 4, 16, 16, inf
J3L76, F, 5, 16, 16, inf
4RTKC, A, 4, 16, 16, inf
VCIBQ, A, 5, 3, 16, inf
4RTKC, A, 4, 16, 16, inf
VCIBQ, C, 5, 13, 16, inf
4RTKC, A, 4, 16, 16, inf
VCIBQ, E, 5, 9, 16, inf
4RTKC, A, 4, 16, 16, inf
VCIBQ, F, 5, 16, 16, inf
4RTKC, A, 4, 16, 16, inf
W427K, C, 5, 13, 16, inf
4RTKC, A, 4, 16, 16, inf
W427K, D, 5, -5, 16, inf
4RTKC, A, 4, 16, 16, inf
W427K, E, 5, 9, 16, inf
4RTKC, A, 4, 16, 16, inf
KCJ04, F, 3, 16, 6, 16
4RTKC, B, 4, -inf, 6, 16
D3L1P, C, 5, 26, 6, 16
4RTKC, B, 4, 26, 6, 16
KCJ04, F, 3, 16, 6, 16
4RTKC, C, 4, -inf, 6, 16
D3L1P, B, 5, -6, 6, 16
4RTKC, C, 4, -6, 6, 16
D3L1P, E, 5, 5, 6, 16
4RTKC, C, 4, 5, 6, 16
D3L1P, F, 5, 12, 6, 16
4RTKC, C, 4, 12, 12, 16
J3L76, B, 5, -6, 12, 16
4RTKC, C, 4, 12, 12, 16
J3L76, C, 5, 9, 12, 16
4RTKC, C, 4, 12, 12, 16
J3L76, D, 5, -9, 12, 16
4RTKC, C, 4, 12, 12, 16
J3L76, E, 5, 5, 12, 16
4RTKC, C, 4, 12, 12, 16
J3L76, F, 5, 12, 12, 16
4RTKC, C, 4, 12, 12, 16
VCIBQ, A, 5, -1, 12, 16
4RTKC, C, 4, 12, 12, 16
VCIBQ, C, 5, 9, 12, 16
4RTKC, C, 4, 12, 12, 16
VCIBQ, E, 5, 5, 12, 16
4RTKC, C, 4, 12, 12, 16
VCIBQ, F, 5, 12, 12, 16
4RTKC, C, 4, 12, 12, 16
W427K, C, 5, 9, 12, 16
4RTKC, C, 4, 12, 12, 16
W427K, D, 5, -9, 12, 16
4RTKC, C, 4, 12, 12, 16
W427K, E, 5, 5, 12, 16
4RTKC, C, 4, 12, 12, 16
KCJ04, F, 3, 12, 6, 12
4RTKC, D, 4, -inf, 6, 12
D3L1P, B, 5, -1, 6, 12
4RTKC, D, 4, -1, 6, 12
D3L1P, C, 5, 14, 6, 12
4RTKC, D, 4, 14, 6, 12
KCJ04, F, 3, 12, 6, 12
4RTKC, E, 4, -inf, 6, 12
D3L1P, B, 5, 9, 6, 12
4RTKC, E, 4, 9, 9, 12
D3L1P, C, 5, 24, 9, 12
4RTKC, E, 4, 24, 9, 12
KCJ04, F, 3, 12, 6, 12
D3L1P, B, 4, -inf, 6, 12
4RTKC, A, 5, 16, 6, 12
D3L1P, B, 4, 16, 6, 12
KCJ04, F, 3, 12, 6, 12
D3L1P, C, 4, -inf, 6, 12
4RTKC, A, 5, -1, 6, 12
D3L1P, C, 4, -1, 6, 12
4RTKC, B, 5, -6, 6, 12
D3L1P, C, 4, -1, 6, 12
4RTKC, D, 5, -9, 6, 12
D3L1P, C, 4, -1, 6, 12
4RTKC, E, 5, 5, 6, 12
D3L1P, C, 4, 5, 6, 12
J3L76, B, 5, -6, 6, 12
D3L1P, C, 4, 5, 6, 12
J3L76, D, 5, -9, 6, 12
D3L1P, C, 4, 5, 6, 12
J3L76, E, 5, 5, 6, 12
D3L1P, C, 4, 5, 6, 12
J3L76, F, 5, 12, 6, 12
D3L1P, C, 4, 12, 6, 12
KCJ04, F, 3, 12, 6, 12
D3L1P, E, 4, -inf, 6, 12
4RTKC, A, 5, 14, 6, 12
D3L1P, E, 4, 14, 6, 12
KCJ04, F, 3, 12, 6, 12
D3L1P, F, 4, -inf, 6, 12
4RTKC, A, 5, -7, 6, 12
D3L1P, F, 4, -7, 6, 12
4RTKC, B, 5, -12, 6, 12
D3L1P, F, 4, -7, 6, 12
4RTKC, C, 5, 3, 6, 12
D3L1P, F, 4, 3, 6, 12
4RTKC, D, 5, -15, 6, 12
D3L1P, F, 4, 3, 6, 12
4RTKC, E, 5, -1, 6, 12
D3L1P, F, 4, 3, 6, 12
J3L76, B, 5, -12, 6, 12
D3L1P, F, 4, 3, 6, 12
J3L76, C, 5, 3, 6, 12
D3L1P, F, 4, 3, 6, 12
J3L76, D, 5, -15, 6, 12
D3L1P, F, 4, 3, 6, 12
J3L76, E, 5, -1, 6, 12
D3L1P, F, 4, 3, 6, 12
VCIBQ, A, 5, -7, 6, 12
D3L1P, F, 4, 3, 6, 12
VCIBQ, C, 5, 3, 6, 12
D3L1P, F, 4, 3, 6, 12
VCIBQ, E, 5, -1, 6, 12
D3L1P, F, 4, 3, 6, 12
W427K, C, 5, 3, 6, 12
D3L1P, F, 4, 3, 6, 12
W427K, D, 5, -15, 6, 12
D3L1P, F, 4, 3, 6, 12
W427K, E, 5, -1, 6, 12
D3L1P, F, 4, 3, 6, 12
KCJ04, F, 3, 3, 6, 12
33ASK, B, 2, 6, 6, inf
VCIBQ, A, 3, inf, 6, inf
D3L1P, B, 4, -inf, 6, inf
4RTKC, A, 5, 3, 6, inf
D3L1P, B, 4, 3, 6, inf
4RTKC, C, 5, 13, 6, inf
D3L1P, B, 4, 13, 13, inf
4RTKC, D, 5, -5, 13, inf
D3L1P, B, 4, 13, 13, inf
4RTKC, E, 5, 9, 13, inf
D3L1P, B, 4, 13, 13, inf
4RTKC, F, 5, 16, 13, inf
D3L1P, B, 4, 16, 16, inf
J3L76, C, 5, 13, 16, inf
D3L1P, B, 4, 16, 16, inf
J3L76, D, 5, -5, 16, inf
D3L1P, B, 4, 16, 16, inf
J3L76, E, 5, 9, 16, inf
D3L1P, B, 4, 16, 16, inf
J3L76, F, 5, 16, 16, inf
D3L1P, B, 4, 16, 16, inf
KCJ04, A, 5, 3, 16, inf
D3L1P, B, 4, 16, 16, inf
KCJ04, B, 5, -2, 16, inf
D3L1P, B, 4, 16, 16, inf
KCJ04, C, 5, 13, 16, inf
D3L1P, B, 4, 16, 16, inf
KCJ04, E, 5, 9, 16, inf
D3L1P, B, 4, 16, 16, inf
KCJ04, F, 5, 16, 16, inf
D3L1P, B, 4, 16, 16, inf
W427K, C, 5, 13, 16, inf
D3L1P, B, 4, 16, 16, inf
W427K, D, 5, -5, 16, inf
D3L1P, B, 4, 16, 16, inf
W427K, E, 5, 9, 16, inf
D3L1P, B, 4, 16, 16, inf
W427K, F, 5, 16, 16, inf
D3L1P, B, 4, 16, 16, inf
VCIBQ, A, 3, 16, 6, 16
D3L1P, C, 4, -inf, 6, 16
4RTKC, A, 5, -14, 6, 16
D3L1P, C, 4, -14, 6, 16
4RTKC, B, 5, -19, 6, 16
D3L1P, C, 4, -14, 6, 16
4RTKC, D, 5, -22, 6, 16
D3L1P, C, 4, -14, 6, 16
4RTKC, E, 5, -8, 6, 16
D3L1P, C, 4, -8, 6, 16
4RTKC, F, 5, -1, 6, 16
D3L1P, C, 4, -1, 6, 16
J3L76, B, 5, -19, 6, 16
D3L1P, C, 4, -1, 6, 16
J3L76, D, 5, -22, 6, 16
D3L1P, C, 4, -1, 6, 16
J3L76, E, 5, -8, 6, 16
D3L1P, C, 4, -1, 6, 16
J3L76, F, 5, -1, 6, 16
D3L1P, C, 4, -1, 6, 16
KCJ04, A, 5, -14, 6, 16
D3L1P, C, 4, -1, 6, 16
KCJ04, B, 5, -19, 6, 16
D3L1P, C, 4, -1, 6, 16
KCJ04, C, 5, -4, 6, 16
D3L1P, C, 4, -1, 6, 16
KCJ04, E, 5, -8, 6, 16
D3L1P, C, 4, -1, 6, 16
KCJ04, F, 5, -1, 6, 16
D3L1P, C, 4, -1, 6, 16
W427K, C, 5, -4, 6, 16
D3L1P, C, 4, -1, 6, 16
W427K, D, 5, -22, 6, 16
D3L1P, C, 4, -1, 6, 16
W427K, E, 5, -8, 6, 16
D3L1P, C, 4, -1, 6, 16
W427K, F, 5, -1, 6, 16
D3L1P, C, 4, -1, 6, 16
VCIBQ, A, 3, -1, 6, 16
33ASK, B, 2, 6, 6, inf
VCIBQ, C, 3, inf, 6, inf
D3L1P, B, 4, -inf, 6, inf
4RTKC, A, 5, 13, 6, inf
D3L1P, B, 4, 13, 13, inf
4RTKC, C, 5, 23, 13, inf
D3L1P, B, 4, 23, 23, inf
4RTKC, D, 5, 5, 23, inf
D3L1P, B, 4, 23, 23, inf
4RTKC, E, 5, 19, 23, inf
D3L1P, B, 4, 23, 23, inf
4RTKC, F, 5, 26, 23, inf
D3L1P, B, 4, 26, 26, inf
J3L76, C, 5, 23, 26, inf
D3L1P, B, 4, 26, 26, inf
J3L76, D, 5, 5, 26, inf
D3L1P, B, 4, 26, 26, inf
J3L76, E, 5, 19, 26, inf
D3L1P, B, 4, 26, 26, inf
J3L76, F, 5, 26, 26, inf
D3L1P, B, 4, 26, 26, inf
KCJ04, A, 5, 13, 26, inf
D3L1P, B, 4, 26, 26, inf
KCJ04, B, 5, 8, 26, inf
D3L1P, B, 4, 26, 26, inf
KCJ04, C, 5, 23, 26, inf
D3L1P, B, 4, 26, 26, inf
KCJ04, E, 5, 19, 26, inf
D3L1P, B, 4, 26, 26, inf
KCJ04, F, 5, 26, 26, inf
D3L1P, B, 4, 26, 26, inf
W427K, C, 5, 23, 26, inf
D3L1P, B, 4, 26, 26, inf
W427K, D, 5, 5, 26, inf
D3L1P, B, 4, 26, 26, inf
W427K, E, 5, 19, 26, inf
D3L1P, B, 4, 26, 26, inf
W427K, F, 5, 26, 26, inf
D3L1P, B, 4, 26, 26, inf
VCIBQ, C, 3, 26, 6, 26
D3L1P, E, 4, -inf, 6, 26
4RTKC, A, 5, 11, 6, 26
D3L1P, E, 4, 11, 11, 26
4RTKC, B, 5, 6, 11, 26
D3L1P, E, 4, 11, 11, 26
4RTKC, C, 5, 21, 11, 26
D3L1P, E, 4, 21, 21, 26
4RTKC, D, 5, 3, 21, 26
D3L1P, E, 4, 21, 21, 26
4RTKC, F, 5, 24, 21, 26
D3L1P, E, 4, 24, 24, 26
J3L76, B, 5, 6, 24, 26
D3L1P, E, 4, 24, 24, 26
J3L76, C, 5, 21, 24, 26
D3L1P, E, 4, 24, 24, 26
J3L76, D, 5, 3, 24, 26
D3L1P, E, 4, 24, 24, 26
J3L76, F, 5, 24, 24, 26
D3L1P, E, 4, 24, 24, 26
KCJ04, A, 5, 11, 24, 26
D3L1P, E, 4, 24, 24, 26
KCJ04, B, 5, 6, 24, 26
D3L1P, E, 4, 24, 24, 26
KCJ04, C, 5, 21, 24, 26
D3L1P, E, 4, 24, 24, 26
KCJ04, E, 5, 17, 24, 26
D3L1P, E, 4, 24, 24, 26
KCJ04, F, 5, 24, 24, 26
D3L1P, E, 4, 24, 24, 26
W427K, C, 5, 21, 24, 26
D3L1P, E, 4, 24, 24, 26
W427K, D, 5, 3, 24, 26
D3L1P, E, 4, 24, 24, 26
W427K, E, 5, 17, 24, 26
D3L1P, E, 4, 24, 24, 26
W427K, F, 5, 24, 24, 26
D3L1P, E, 4, 24, 24, 26
VCIBQ, C, 3, 24, 6, 24
D3L1P, F, 4, -inf, 6, 24
4RTKC, A, 5, -10, 6, 24
D3L1P, F, 4, -10, 6, 24
4RTKC, B, 5, -15, 6, 24
D3L1P, F, 4, -10, 6, 24
4RTKC, C, 5, 0, 6, 24
D3L1P, F, 4, 0, 6, 24
4RTKC, D, 5, -18, 6, 24
D3L1P, F, 4, 0, 6, 24
4RTKC, E, 5, -4, 6, 24
D3L1P, F, 4, 0, 6, 24
J3L76, B, 5, -15, 6, 24
D3L1P, F, 4, 0, 6, 24
J3L76, C, 5, 0, 6, 24
D3L1P, F, 4, 0, 6, 24
J3L76, D, 5, -18, 6, 24
D3L1P, F, 4, 0, 6, 24
J3L76, E, 5, -4, 6, 24
D3L1P, F, 4, 0, 6, 24
KCJ04, A, 5, -10, 6, 24
D3L1P, F, 4, 0, 6, 24
KCJ04, B, 5, -15, 6, 24
D3L1P, F, 4, 0, 6, 24
KCJ04, C, 5, 0, 6, 24
D3L1P, F, 4, 0, 6, 24
KCJ04, E, 5, -4, 6, 24
D3L1P, F, 4, 0, 6, 24
KCJ04, F, 5, 3, 6, 24
D3L1P, F, 4, 3, 6, 24
W427K, C, 5, 0, 6, 24
D3L1P, F, 4, 3, 6, 24
W427K, D, 5, -18, 6, 24
D3L1P, F, 4, 3, 6, 24
W427K, E, 5, -4, 6, 24
D3L1P, F, 4, 3, 6, 24
W427K, F, 5, 3, 6, 24
D3L1P, F, 4, 3, 6, 24
VCIBQ, C, 3, 3, 6, 24
33ASK, B, 2, 6, 6, inf
VCIBQ, E, 3, inf, 6, inf
D3L1P, B, 4, -inf, 6, inf
4RTKC, A, 5, 9, 6, inf
D3L1P, B, 4, 9, 9, inf
4RTKC, C, 5, 19, 9, inf
D3L1P, B, 4, 19, 19, inf
4RTKC, D, 5, 1, 19, inf
D3L1P, B, 4, 19, 19, inf
4RTKC, E, 5, 15, 19, inf
D3L1P, B, 4, 19, 19, inf
4RTKC, F, 5, 22, 19, inf
D3L1P, B, 4, 22, 22, inf
J3L76, C, 5, 19, 22, inf
D3L1P, B, 4, 22, 22, inf
J3L76, D, 5, 1, 22, inf
D3L1P, B, 4, 22, 22, inf
J3L76, E, 5, 15, 22, inf
D3L1P, B, 4, 22, 22, inf
J3L76, F, 5, 22, 22, inf
D3L1P, B, 4, 22, 22, inf
KCJ04, A, 5, 9, 22, inf
D3L1P, B, 4, 22, 22, inf
KCJ04, B, 5, 4, 22, inf
D3L1P, B, 4, 22, 22, inf
KCJ04, C, 5, 19, 22, inf
D3L1P, B, 4, 22, 22, inf
KCJ04, E, 5, 15, 22, inf
D3L1P, B, 4, 22, 22, inf
KCJ04, F, 5, 22, 22, inf
D3L1P, B, 4, 22, 22, inf
W427K, C, 5, 19, 22, inf
D3L1P, B, 4, 22, 22, inf
W427K, D, 5, 1, 22, inf
D3L1P, B, 4, 22, 22, inf
W427K, E, 5, 15, 22, inf
D3L1P, B, 4, 22, 22, inf
W427K, F, 5, 22, 22, inf
D3L1P, B, 4, 22, 22, inf
VCIBQ, E, 3, 22, 6, 22
D3L1P, C, 4, -inf, 6, 22
4RTKC, A, 5, -8, 6, 22
D3L1P, C, 4, -8, 6, 22
4RTKC, B, 5, -13, 6, 22
D3L1P, C, 4, -8, 6, 22
4RTKC, D, 5, -16, 6, 22
D3L1P, C, 4, -8, 6, 22
4RTKC, E, 5, -2, 6, 22
D3L1P, C, 4, -2, 6, 22
